grouping,pair,n_stage_observations,stage_tokens_mean,episode_terminal_mean,episode_reasoning_mean,episode_total_mean,exact_rate,policy_clean_rate,method,phase,stage
method+stage+pair,D/F,21,5911.333333333333,1.0952380952380953,4.82541880952381,5.992899761904762,0.42857142857142855,0.9047619047619048,risky_ps_direct_cost,,stage3
method+stage+pair,F/D,20,5549.15,12.6,5.36821875,18.03572375,0.15,0.2,risky_ps_direct_cost,,stage3
method+stage+pair,F/F,4,5421.0,1.75,5.2973662500000005,7.11379125,0.25,0.75,risky_ps_direct_cost,,stage3
method+stage+pair,D/D,67,20033.31343283582,11.82089552238806,5.2251246268656715,17.116876865671642,0.13432835820895522,0.3283582089552239,risky_ps_direct_cost,,stage4
method+stage+pair,D/F,23,15977.478260869566,1.065217391304348,5.001734130434783,6.1387471739130435,0.43478260869565216,0.9130434782608695,risky_ps_direct_cost,,stage4
method+stage+pair,F/D,8,14930.25,8.75,5.69634875,14.51229875,0.0,0.0,risky_ps_direct_cost,,stage4
method+stage+pair,F/F,2,11239.0,2.75,3.7416875000000003,6.5574375,0.0,0.5,risky_ps_direct_cost,,stage4
method+stage+pair,D/D,68,17202.323529411766,11.507352941176471,5.281414191176471,16.85967007352941,0.11764705882352941,0.29411764705882354,risky_ps_direct_cost,,stage5
method+stage+pair,D/F,23,9851.91304347826,1.2391304347826086,4.982963260869566,6.294019782608695,0.391304347826087,0.8695652173913043,risky_ps_direct_cost,,stage5
method+stage+pair,F/D,7,11797.714285714286,11.357142857142858,5.2168535714285715,16.63879642857143,0.14285714285714285,0.2857142857142857,risky_ps_direct_cost,,stage5
method+stage+pair,F/F,2,8507.5,0.75,3.9575525,4.7718025,0.5,1.0,risky_ps_direct_cost,,stage5
method+stage+pair,D/F,31,7757.290322580645,9.225806451612904,5.1754401612903225,14.472059516129033,0.1935483870967742,0.45161290322580644,risky_ps_ix,,stage1
method+stage+pair,F/F,69,3585.68115942029,7.5144927536231885,5.025177391304347,12.61011652173913,0.2318840579710145,0.463768115942029,risky_ps_ix,,stage1
method+stage+pair,D/D,41,8100.463414634146,8.304878048780488,5.179930609756098,13.557157439024392,0.24390243902439024,0.43902439024390244,risky_ps_ix,,stage2
method+stage+pair,D/F,10,6732.2,1.8,5.154977000000001,7.030547,0.4,0.8,risky_ps_ix,,stage2
method+stage+pair,F/D,34,3509.0588235294117,12.588235294117647,5.059968529411765,17.71605382352941,0.058823529411764705,0.17647058823529413,risky_ps_ix,,stage2
method+stage+pair,F/F,15,3445.866666666667,1.2,4.747335333333334,6.0158086666666675,0.4,0.9333333333333333,risky_ps_ix,,stage2
method+stage+pair,D/D,59,5769.237288135593,9.847457627118644,5.116036440677966,15.035055084745764,0.1694915254237288,0.3389830508474576,risky_ps_ix,,stage3
method+stage+pair,D/F,21,5625.857142857143,1.2857142857142858,4.834352380952381,6.192309523809524,0.42857142857142855,0.9047619047619048,risky_ps_ix,,stage3
method+stage+pair,F/D,16,5547.6875,11.71875,5.1606209375,16.9450646875,0.125,0.25,risky_ps_ix,,stage3
method+stage+pair,F/F,4,5423.75,2.25,5.3096,7.626025,0.25,0.75,risky_ps_ix,,stage3
method+stage+pair,D/D,64,20171.84375,10.5859375,5.156920703125,15.813841015625,0.1875,0.375,risky_ps_ix,,stage4
method+stage+pair,D/F,23,15835.391304347826,1.2391304347826086,5.004957826086956,6.3158839130434785,0.43478260869565216,0.9130434782608695,risky_ps_ix,,stage4
method+stage+pair,F/D,11,13679.181818181818,8.272727272727273,4.943014545454545,13.282132727272728,0.0,0.0,risky_ps_ix,,stage4
method+stage+pair,F/F,2,11279.0,3.75,3.8228850000000003,7.638635000000001,0.0,0.5,risky_ps_ix,,stage4
method+stage+pair,D/D,67,15986.388059701492,10.388059701492537,5.087829179104477,15.546435149253732,0.14925373134328357,0.2835820895522388,risky_ps_ix,,stage5
method+stage+pair,D/F,23,10175.695652173914,1.5,4.988945869565217,6.56087195652174,0.391304347826087,0.8695652173913043,risky_ps_ix,,stage5
method+stage+pair,F/D,8,11502.75,9.0625,5.44144125,14.57226625,0.25,0.625,risky_ps_ix,,stage5
method+stage+pair,F/F,2,8653.0,0.75,4.0070225,4.821272499999999,0.5,1.0,risky_ps_ix,,stage5
method+stage+pair,D/F,33,7759.636363636364,7.590909090909091,5.145030151515151,12.805427121212121,0.21212121212121213,0.42424242424242425,risky_ps_linear,,stage1
method+stage+pair,F/F,67,3585.373134328358,8.074626865671641,4.960735447761194,13.106054850746268,0.22388059701492538,0.3582089552238806,risky_ps_linear,,stage1
method+stage+pair,D/D,31,7968.354838709677,9.35483870967742,5.098657096774193,14.525973225806451,0.25806451612903225,0.2903225806451613,risky_ps_linear,,stage2
method+stage+pair,D/F,10,6494.7,1.6,5.0012365,6.6768065,0.4,0.8,risky_ps_linear,,stage2
method+stage+pair,F/D,44,3506.3636363636365,10.613636363636363,5.107922613636363,15.789738522727275,0.09090909090909091,0.1590909090909091,risky_ps_linear,,stage2
method+stage+pair,F/F,15,3445.866666666667,1.2333333333333334,4.622395999999999,5.924202666666667,0.4,0.9333333333333333,risky_ps_linear,,stage2
method+stage+pair,D/D,49,5789.285714285715,10.785714285714286,5.037618979591837,15.895521020408165,0.14285714285714285,0.24489795918367346,risky_ps_linear,,stage3
method+stage+pair,D/F,21,5625.857142857143,1.3095238095238095,4.73471619047619,6.116482857142857,0.42857142857142855,0.9047619047619048,risky_ps_linear,,stage3
method+stage+pair,F/D,26,5516.846153846154,8.788461538461538,5.229370576923078,14.083582115384615,0.19230769230769232,0.15384615384615385,risky_ps_linear,,stage3
method+stage+pair,F/F,4,5422.25,1.75,4.97981625,6.79624125,0.25,0.75,risky_ps_linear,,stage3
method+stage+pair,D/D,64,19882.453125,10.390625,5.097974921875,15.559426484375,0.1875,0.25,risky_ps_linear,,stage4
method+stage+pair,D/F,23,15236.434782608696,1.2608695652173914,4.8590665217391305,6.191731739130435,0.43478260869565216,0.9130434782608695,risky_ps_linear,,stage4
method+stage+pair,F/D,11,13432.181818181818,8.363636363636363,5.139688181818181,13.568215454545454,0.0,0.0,risky_ps_linear,,stage4
method+stage+pair,F/F,2,11239.0,2.75,3.7948875,6.610637499999999,0.0,0.5,risky_ps_linear,,stage4
method+stage+pair,D/D,63,15715.507936507936,10.047619047619047,5.050316587301587,15.169086428571427,0.19047619047619047,0.2222222222222222,risky_ps_linear,,stage5
method+stage+pair,D/F,23,9648.652173913044,1.434782608695652,4.841152173913043,6.347860869565217,0.391304347826087,0.8695652173913043,risky_ps_linear,,stage5
method+stage+pair,F/D,12,11540.166666666666,10.333333333333334,5.386418333333334,15.783434999999999,0.0,0.16666666666666666,risky_ps_linear,,stage5
method+stage+pair,F/F,2,8635.0,0.75,4.0009025000000005,4.8151525,0.5,1.0,risky_ps_linear,,stage5
method+stage+pair,D/F,30,7755.733333333334,7.683333333333334,5.415978,13.171091333333333,0.23333333333333334,0.5666666666666667,risky_ps_old,,stage1
method+stage+pair,F/F,70,3585.885714285714,8.814285714285715,4.976258571428572,13.861232857142857,0.22857142857142856,0.38571428571428573,risky_ps_old,,stage1
method+stage+pair,D/D,42,8049.642857142857,8.345238095238095,5.2432188095238095,13.661985476190477,0.2857142857142857,0.35714285714285715,risky_ps_old,,stage2
method+stage+pair,D/F,10,6960.1,1.8,4.9974384999999995,6.8730085,0.4,0.8,risky_ps_old,,stage2
method+stage+pair,F/D,33,3506.0,14.030303030303031,4.982600151515151,19.08049712121212,0.030303030303030304,0.21212121212121213,risky_ps_old,,stage2
method+stage+pair,F/F,15,3445.866666666667,1.0666666666666667,5.080137333333334,6.215277333333333,0.4,0.9333333333333333,risky_ps_old,,stage2
method+stage+pair,D/D,56,5774.767857142857,10.0625,5.111504910714286,15.246617410714284,0.19642857142857142,0.35714285714285715,risky_ps_old,,stage3
method+stage+pair,D/F,21,5768.952380952381,1.1904761904761905,4.7737252380952375,6.0364442857142855,0.42857142857142855,0.9047619047619048,risky_ps_old,,stage3
method+stage+pair,F/D,19,5556.263157894737,13.157894736842104,5.178774736842105,18.40259052631579,0.10526315789473684,0.10526315789473684,risky_ps_old,,stage3
method+stage+pair,F/F,4,5423.75,2.25,6.48205375,8.798478750000001,0.25,0.75,risky_ps_old,,stage3
method+stage+pair,D/D,66,20438.303030303032,11.022727272727273,5.179015681818182,16.273489924242423,0.19696969696969696,0.3333333333333333,risky_ps_old,,stage4
method+stage+pair,D/F,23,17201.652173913044,1.1521739130434783,5.1541054347826085,6.378075000000001,0.43478260869565216,0.9130434782608695,risky_ps_old,,stage4
method+stage+pair,F/D,9,12874.111111111111,9.555555555555555,4.75844,14.378828888888888,0.0,0.0,risky_ps_old,,stage4
method+stage+pair,F/F,2,11225.0,3.75,3.8160100000000003,7.63176,0.0,0.5,risky_ps_old,,stage4
method+stage+pair,D/D,70,16026.342857142858,10.664285714285715,5.1065317142857145,15.842378857142856,0.18571428571428572,0.2857142857142857,risky_ps_old,,stage5
method+stage+pair,D/F,23,9928.739130434782,1.4130434782608696,5.137650869565218,6.6226204347826085,0.391304347826087,0.8695652173913043,risky_ps_old,,stage5
method+stage+pair,F/D,5,11334.4,13.4,5.436755,18.898654999999998,0.0,0.4,risky_ps_old,,stage5
method+stage+pair,F/F,2,8810.5,0.75,4.0052375,4.819487499999999,0.5,1.0,risky_ps_old,,stage5
method+stage+pair,D/F,18,7730.888888888889,6.777777777777778,5.554479166666667,12.403023611111111,0.2222222222222222,0.6666666666666666,risky_ps_safe_conditional,,stage1
method+stage+pair,F/F,82,3587.1463414634145,9.335365853658537,5.021329146341463,14.42514012195122,0.17073170731707318,0.3780487804878049,risky_ps_safe_conditional,,stage1
method+stage+pair,D/D,21,7490.666666666667,10.904761904761905,5.204533571428572,16.181390714285715,0.23809523809523808,0.38095238095238093,risky_ps_safe_conditional,,stage2
method+stage+pair,D/F,10,6978.1,1.7,5.190305,6.965604999999999,0.4,0.9,risky_ps_safe_conditional,,stage2
method+stage+pair,F/D,54,3506.703703703704,11.546296296296296,5.053166388888889,16.66598490740741,0.05555555555555555,0.2222222222222222,risky_ps_safe_conditional,,stage2
method+stage+pair,F/F,15,3445.866666666667,1.2,5.177358333333333,6.445831666666667,0.4,0.9333333333333333,risky_ps_safe_conditional,,stage2
method+stage+pair,D/D,42,5665.571428571428,11.25,4.89212369047619,16.212566547619048,0.14285714285714285,0.38095238095238093,risky_ps_safe_conditional,,stage3
method+stage+pair,D/F,21,5911.666666666667,1.2380952380952381,4.899239523809523,6.209449047619048,0.42857142857142855,0.9523809523809523,risky_ps_safe_conditional,,stage3
method+stage+pair,F/D,33,5539.090909090909,11.515151515151516,5.354454393939394,16.934684696969697,0.06060606060606061,0.12121212121212122,risky_ps_safe_conditional,,stage3
method+stage+pair,F/F,4,5423.75,2.25,6.66984875,8.98627375,0.25,0.75,risky_ps_safe_conditional,,stage3
method+stage+pair,D/D,58,20941.275862068964,12.181034482758621,5.0874038793103455,17.338000431034484,0.13793103448275862,0.3275862068965517,risky_ps_safe_conditional,,stage4
method+stage+pair,D/F,23,17717.08695652174,1.1956521739130435,5.304055434782609,6.571385869565217,0.43478260869565216,0.9565217391304348,risky_ps_safe_conditional,,stage4
method+stage+pair,F/D,17,13448.176470588236,8.588235294117647,5.123339117647059,13.774609705882353,0.0,0.058823529411764705,risky_ps_safe_conditional,,stage4
method+stage+pair,F/F,2,11225.0,3.75,3.785075,7.600825,0.0,0.5,risky_ps_safe_conditional,,stage4
method+stage+pair,D/D,62,16514.66129032258,11.459677419354838,5.107162499999999,16.63618185483871,0.08064516129032258,0.24193548387096775,risky_ps_safe_conditional,,stage5
method+stage+pair,D/F,23,10425.95652173913,1.4565217391304348,5.2881408695652175,6.816471304347826,0.391304347826087,0.9130434782608695,risky_ps_safe_conditional,,stage5
method+stage+pair,F/D,13,11336.307692307691,10.923076923076923,5.0401626923076925,16.02531653846154,0.23076923076923078,0.38461538461538464,risky_ps_safe_conditional,,stage5
method+stage+pair,F/F,2,8699.0,0.75,3.9680925,4.7823425,0.5,1.0,risky_ps_safe_conditional,,stage5
method+stage+pair,D/F,38,7766.9473684210525,7.921052631578948,5.6058675,13.596501710526315,0.18421052631578946,0.4473684210526316,risky_ps_safe_conditional_ix,,stage1
method+stage+pair,F/F,62,3583.7419354838707,8.92741935483871,5.002619274193548,13.999975725806452,0.25806451612903225,0.4032258064516129,risky_ps_safe_conditional_ix,,stage1
method+stage+pair,D/D,30,8031.833333333333,8.2,5.187971166666667,13.461361166666666,0.3333333333333333,0.43333333333333335,risky_ps_safe_conditional_ix,,stage2
method+stage+pair,D/F,10,6489.7,1.75,5.654299,7.479599,0.4,0.8,risky_ps_safe_conditional_ix,,stage2
method+stage+pair,F/D,45,3507.6444444444446,12.733333333333333,5.315525333333333,18.11548977777778,0.06666666666666667,0.15555555555555556,risky_ps_safe_conditional_ix,,stage2
method+stage+pair,F/F,15,3445.866666666667,1.2,4.786973000000001,6.055446333333333,0.4,0.9333333333333333,risky_ps_safe_conditional_ix,,stage2
method+stage+pair,D/D,51,5667.431372549019,9.696078431372548,5.152117156862745,14.919397549019608,0.2549019607843137,0.3137254901960784,risky_ps_safe_conditional_ix,,stage3
method+stage+pair,D/F,21,5769.0952380952385,1.2857142857142858,5.10129,6.459118571428571,0.42857142857142855,0.9047619047619048,risky_ps_safe_conditional_ix,,stage3
method+stage+pair,F/D,24,5526.25,13.520833333333334,5.503325,19.089525,0.0,0.16666666666666666,risky_ps_safe_conditional_ix,,stage3
method+stage+pair,F/F,4,5422.25,2.125,5.30512375,7.4965487500000005,0.25,0.75,risky_ps_safe_conditional_ix,,stage3
method+stage+pair,D/D,64,20313.09375,11.5859375,5.257861328125,16.914008203125,0.203125,0.3125,risky_ps_safe_conditional_ix,,stage4
method+stage+pair,D/F,23,17684.695652173912,1.2391304347826086,5.252835434782608,6.563644130434783,0.43478260869565216,0.9130434782608695,risky_ps_safe_conditional_ix,,stage4
method+stage+pair,F/D,11,13938.636363636364,7.045454545454546,5.30315,12.412849999999999,0.0,0.0,risky_ps_safe_conditional_ix,,stage4
method+stage+pair,F/F,2,11215.5,3.5,3.766185,7.3319350000000005,0.0,0.5,risky_ps_safe_conditional_ix,,stage4
method+stage+pair,D/D,63,16986.0,10.873015873015873,5.2911809523809525,16.234492063492063,0.19047619047619047,0.30158730158730157,risky_ps_safe_conditional_ix,,stage5
method+stage+pair,D/F,23,10398.260869565218,1.4782608695652173,5.235677391304348,6.78574695652174,0.391304347826087,0.8695652173913043,risky_ps_safe_conditional_ix,,stage5
method+stage+pair,F/D,12,11400.833333333334,11.166666666666666,5.124447916666667,16.355406249999998,0.08333333333333333,0.08333333333333333,risky_ps_safe_conditional_ix,,stage5
method+stage+pair,F/F,2,8525.0,0.75,3.9635025,4.7777525,0.5,1.0,risky_ps_safe_conditional_ix,,stage5
